order_item_id,order_item_name,order_item_type,order_id
33760,Pink 3tier cotton dress - S,line_item,20480
33761,Violet georgette dress - S,line_item,20480
33762,Yellow 3tier cotton dress - S,line_item,20480
33763,Shipping Charges,shipping,20480
33764,thp250,coupon,20480
33783,Dark pink chanderi suit - XL,line_item,20483
33784,Dark green chanderi suit - XL,line_item,20483
33785,Shipping Charges,shipping,20483
33786,Gold brocade dress - L,line_item,20486
33787,Pink ikkat cotton dress - L,line_item,20486
33788,Red 3 tier georgette dress,line_item,20486
33789,Blue ajrak  print 2 tier cotton dress - L,line_item,20486
33790,Shipping Charges,shipping,20486
33791,thp250,coupon,20486
33792,Yellow 3tier cotton dress - S,line_item,20487
33793,Shipping Charges,shipping,20487
33796,Yellow 3tier cotton dress - XL,line_item,20489
33797,Shipping Charges,shipping,20489
33798,Blue ikkat 1 tier cotton dress - XL,line_item,20490
33799,Shipping Charges,shipping,20490
33800,Black cotton dress 3 - 2XL,line_item,20491
33801,Shipping Charges,shipping,20491
33802,Sea green chanderi cotton mirror work dress with dupatta - XL,line_item,20492
33803,Shipping Charges,shipping,20492
33810,Pink 3tier cotton dress - XL,line_item,20496
33811,Yellow 3tier cotton dress - XL,line_item,20496
33812,Shipping Charges,shipping,20496
33813,thp150,coupon,20496
33814,Red cotton lehenga and blouse - M,line_item,20497
33815,Shipping Charges,shipping,20497
33818,Pink patchwork finish glace cotton 3 tier lehenga with blouse - XL,line_item,20499
33819,Shipping Charges,shipping,20499
33822,Pink 3 tier organza dress - M,line_item,20501
33823,Shipping Charges,shipping,20501
33824,Purple georgette 3 tier lehenga and blouse - M,line_item,20502
33825,Violet georgette dress - M,line_item,20502
33826,Shipping Charges,shipping,20502
33827,thp150,coupon,20502
33828,Black 3 tier ikkat cotton dress - S,line_item,20503
33829,Shipping Charges,shipping,20503
33830,Green shaded dress - L,line_item,20504
33831,Shipping Charges,shipping,20504
33832,Green cotton dress 2 - M,line_item,20505
33833,Shipping Charges,shipping,20505
33834,Pink 3tier cotton dress - M,line_item,20506
33835,Pink floral cotton dress - M,line_item,20506
33836,Shipping Charges,shipping,20506
33837,thp150,coupon,20506
33838,Pink 3tier cotton dress - M,line_item,20507
33839,Shipping Charges,shipping,20507
33840,Green organza suit - S,line_item,20508
33841,Gold brocade dress - S,line_item,20508
33842,Shipping Charges,shipping,20508
33843,thp150,coupon,20508
33844,Red georgette kurti and gharara with dupatta,line_item,20509
33845,Shipping Charges,shipping,20509
33846,Black cotton dress 3 - S,line_item,20510
33847,Shipping Charges,shipping,20510
33850,Black cotton dress 3 - 2XL,line_item,20511
33851,Shipping Charges,shipping,20511
33854,Yellow 4 tier georgette coat - 2XL,line_item,20513
33855,Shipping Charges,shipping,20513
33858,Pink 3tier cotton dress - L,line_item,20515
33859,Indigo 3tier cotton dress - L,line_item,20515
33860,Shipping Charges,shipping,20515
33861,thp150,coupon,20515
33868,Green high low georgette dress - 3XL,line_item,20528
33869,Shipping Charges,shipping,20528
33870,Peacock blue organza dress - XS,line_item,20587
33871,Green shaded dress - XS,line_item,20587
33872,Blue 3 tier organza dress - XS,line_item,20587
33873,Shipping Charges,shipping,20587
33874,thp250,coupon,20587
33875,Red chikankaari lehenga and blouse - M,line_item,20588
33876,Shipping Charges,shipping,20588
33879,Pink 4 tier georgette coat 2 - 2XL,line_item,20590
33880,Shipping Charges,shipping,20590
33881,Green 3 tier georgette dress - M,line_item,20591
33882,Shipping Charges,shipping,20591
33883,Royal blue chikankaari  lehenga and blouse with mirror work net duppatta - M,line_item,20592
33884,Shipping Charges,shipping,20592
33885,Violet georgette dress - XL,line_item,20593
33886,Shipping Charges,shipping,20593
33887,Lavender georgette dress - 2XL,line_item,20594
33888,Red georgette mirror work kurti with gharara - 2XL,line_item,20594
33889,Shipping Charges,shipping,20594
33890,thp150,coupon,20594
33897,Green georgette lehenga and blouse - M,line_item,20598
33898,Shipping Charges,shipping,20598
33899,Indigo 3tier cotton dress - S,line_item,20603
33900,Shipping Charges,shipping,20603
33901,Black  3 tier georgette coat - S,line_item,20604
33902,Shipping Charges,shipping,20604
33903,Violet georgette dress - M,line_item,20607
33904,Shipping Charges,shipping,20607
33905,Violet georgette dress 2 - L,line_item,20608
33906,Yellow 3tier cotton dress - L,line_item,20608
33907,Shipping Charges,shipping,20608
33908,thp150,coupon,20608
33909,Violet chikankaari georgette lehenga with blouse with mirror work net duppatta - M,line_item,20609
33910,Shipping Charges,shipping,20609
33911,Pink 3 tier georgette mirror work dress - 3XL,line_item,20610
33912,Shipping Charges,shipping,20610
33915,Pink asymmetrical ikkat coord set - L,line_item,20612
33916,Blue 3 tier hakoba dress - L,line_item,20612
33917,Pink floral cotton dress - L,line_item,20612
33918,Yellow chikankaari kurti - L,line_item,20612
33919,Shipping Charges,shipping,20612
33920,thp250,coupon,20612
33921,Blue 1 tier georgette dress - XS,line_item,20613
33922,Shipping Charges,shipping,20613
33927,Blue 3 tier organza dress - XL,line_item,20615
33928,Pink floral cotton dress - XL,line_item,20615
33929,Shipping Charges,shipping,20615
33930,thp150,coupon,20615
33931,Pink 3tier cotton dress - M,line_item,20616
33932,Red 3 tier georgette dress,line_item,20616
33933,Black 3 tier georgette dress - M,line_item,20616
33934,Shipping Charges,shipping,20616
33935,thp250,coupon,20616
33936,Pink 3tier cotton dress - L,line_item,20617
33937,Shipping Charges,shipping,20617
33938,Violet kalamkari cotton dress - XL,line_item,20618
33939,Shipping Charges,shipping,20618
33940,Pink floral 1tier cotton dress - 2XL,line_item,20619
33941,Shipping Charges,shipping,20619
33942,Yellow floral cotton dress 2 - XL,line_item,20620
33943,Lilac 2 tier cotton dress - XL,line_item,20620
33944,Shipping Charges,shipping,20620
33945,thp150,coupon,20620
33946,Lavender georgette dress - M,line_item,20621
33947,Violet georgette dress - L,line_item,20621
33948,Blue 3 tier organza dress - L,line_item,20621
33949,Pink 3 tier organza dress - L,line_item,20621
33950,Red 3 tier georgette dress - L,line_item,20621
33951,Shipping Charges,shipping,20621
33952,thp250,coupon,20621
33955,Yellow georgette dress - L,line_item,20623
33956,Shipping Charges,shipping,20623
33957,Black asymmetrical cotton co-ord set - XL,line_item,20624
33958,Shipping Charges,shipping,20624
33959,Yellow cotton lehenga and blouse - XXS,line_item,20625
33960,Shipping Charges,shipping,20625
33961,Black georgette mirror work 3 tier lehenga and blouse - M,line_item,20626
33962,Shipping Charges,shipping,20626
33963,Pink shibori organza mirror work dress - XL,line_item,20627
33964,Black cotton dress 3 - XL,line_item,20627
33965,Shipping Charges,shipping,20627
33966,thp150,coupon,20627
33971,Blue chikankaari kurti - 2XL,line_item,20630
33972,Red hakoba dress - 2XL,line_item,20630
33973,Shipping Charges,shipping,20630
33974,thp150,coupon,20630
33988,Pink 3 tier organza dress - 2XL,line_item,20634
33989,Shipping Charges,shipping,20634
33993,Grey 3 tier organza dress - XL,line_item,20633
33994,Red georgette dress - XL,line_item,20633
33995,Shipping Charges,shipping,20633
33996,Blue 3 tier organza dress - 2XL,line_item,20635
33997,Shipping Charges,shipping,20635
33998,Blue ajrak  print 2 tier cotton dress - S,line_item,20632
33999,Shipping Charges,shipping,20632
34003,Green chanderi mirror work lehenga and blouse - 2XL,line_item,20637
34004,Shipping Charges,shipping,20637
34005,Pink 3 tier organza dress - M,line_item,20638
34006,Pink 3 tier organza dress - 1-5 yrs,line_item,20638
34007,Shipping Charges,shipping,20638
34008,thp150,coupon,20638
34011,Peacock blue organza dress - M,line_item,20640
34012,Lavender georgette dress - 6-9 yrs,line_item,20640
34013,Shipping Charges,shipping,20640
34014,thp150,coupon,20640
34017,Blue ikkat dress - 5XL,line_item,20642
34018,Pink georgette dress - 5XL,line_item,20642
34019,Shipping Charges,shipping,20642
34020,thp150,coupon,20642
34021,Pink 3 tier organza dress - S,line_item,20643
34022,Shipping Charges,shipping,20643
34023,Pink 3 tier organza dress - M,line_item,20644
34024,Shipping Charges,shipping,20644
34029,Violet georgette dress - M,line_item,20646
34030,Shipping Charges,shipping,20646
34043,Blue ikkat peplum top - M,line_item,20651
34044,Shipping Charges,shipping,20651
34045,Indigo 3tier cotton dress - S,line_item,20652
34046,Shipping Charges,shipping,20652
34047,Plum 2 tier cotton dress - S,line_item,20653
34048,Lilac cotton dress 2 - S,line_item,20653
34049,Blue floral cotton co-ord set - XL,line_item,20653
34050,Shipping Charges,shipping,20653
34051,thp250,coupon,20653
34060,Blue chikankaari kurti - 6XL,line_item,20658
34061,Shipping Charges,shipping,20658
34062,Blue georgette dress - 4XL,line_item,20659
34063,Violet georgette dress 2 - 4XL,line_item,20659
34064,Shipping Charges,shipping,20659
34065,thp150,coupon,20659
34066,Red georgette kurti and gharara with dupatta,line_item,20660
34067,Shipping Charges,shipping,20660
34068,Pink organza 3 tier lehenga and blouse - M,line_item,20662
34069,Shipping Charges,shipping,20662
34070,Black asymmetrical cotton dress - 3XL,line_item,20665
34071,Shipping Charges,shipping,20665
34074,Green 3 tier georgette dress - M,line_item,20667
34075,Shipping Charges,shipping,20667
34076,Blue ikkat 1 tier cotton dress - M,line_item,20668
34077,Shipping Charges,shipping,20668
34080,Pastel blue georgette dress - XL,line_item,20669
34081,Shipping Charges,shipping,20669
34082,Green 3 tier georgette dress - XS,line_item,20671
34083,Shipping Charges,shipping,20671
34086,White georgette kashmiri work lehenga and blouse with duppatta - M,line_item,20679
34087,Black georgette mirror work 3 tier lehenga and blouse - M,line_item,20679
34088,Shipping Charges,shipping,20679
34089,thp250,coupon,20679
34090,Blue 1 tier hakoba dress - XL,line_item,20681
34091,Green shaded dress - XL,line_item,20681
34092,Shipping Charges,shipping,20681
34093,thp150,coupon,20681
34099,Blue 3 tier hakoba dress - XL,line_item,20687
34100,Black cotton dress 2 - XL,line_item,20687
34101,Blue ikkat dress - XL,line_item,20687
34102,Shipping Charges,shipping,20687
34103,thp250,coupon,20687
34104,cart discount,coupon,20687
34107,Pink shibori organza mirror work dress - L,line_item,20689
34108,Neon pink georgette dress - L,line_item,20689
34109,Black cotton dress - L,line_item,20689
34110,Shipping Charges,shipping,20689
34113,Blue floral georgette dress - 2XL,line_item,20691
34114,Shipping Charges,shipping,20691
34117,Blue and yellow brocade lehenga with blouse - L,line_item,20694
34118,Shipping Charges,shipping,20694
34119,Green ikkat peplum top - L,line_item,20696
34120,Blue cotton hakoba top - L,line_item,20696
34121,Shipping Charges,shipping,20696
34122,Gold brocade dress - XS,line_item,20697
34123,Shipping Charges,shipping,20697
34124,Black asymmetrical cotton co-ord set - XL,line_item,20699
34125,Shipping Charges,shipping,20699
34126,Blue 3 tier hakoba dress - L,line_item,20692
34127,Shipping Charges,shipping,20692
34128,Gold brocade dress - 2XL,line_item,20701
34129,Shipping Charges,shipping,20701
34134,Pink 4 tier georgette coat 2 - L,line_item,20717
34135,Shipping Charges,shipping,20717
34138,Violet georgette dress - 3XL,line_item,20720
34139,Shipping Charges,shipping,20720
34140,Purple 4 tier georgette coat - XL,line_item,20721
34141,Pink 3 tier organza dress - XL,line_item,20721
34142,Shipping Charges,shipping,20721
34143,thp150,coupon,20721
34144,Cyan 3tier cotton dress - XL,line_item,20790
34145,Shipping Charges,shipping,20790
34146,Pastel multicoloured chinnon palazzo and blouse - 3XL,line_item,20792
34147,Shipping Charges,shipping,20792
34153,Blue and white floral 3 tier cotton dress - XL,line_item,20794
34154,Shipping Charges,shipping,20794
34155,Blue ikkat 1 tier cotton dress - M,line_item,20795
34156,Shipping Charges,shipping,20795
34157,Maroon georgette dress - 2XL,line_item,20797
34158,Shipping Charges,shipping,20797
34159,Black cotton dress 3 - M,line_item,20800
34160,Shipping Charges,shipping,20800
34166,Sea green chanderi cotton mirror work dress with dupatta - XL,line_item,20802
34167,Shipping Charges,shipping,20802
34170,Blue and yellow brocade lehenga with blouse - 3XL,line_item,20805
34171,Shipping Charges,shipping,20805
34174,Black 3 tier georgette dress - XL,line_item,20806
34175,Shipping Charges,shipping,20806
34181,Blue chikankaari kurti - XL,line_item,20809
34182,Indigo 3tier cotton dress - XL,line_item,20809
34183,Shipping Charges,shipping,20809
34184,thp150,coupon,20809
34185,Dark multicoloured 3 tier chinnon lehenga and blouse - XS,line_item,20810
34186,Blue organza dress with dupatta - XS,line_item,20810
34187,Red 3 tier georgette dress,line_item,20810
34188,Shipping Charges,shipping,20810
34189,cart discount,coupon,20810
34195,Royal blue chikankaari  lehenga and blouse with mirror work net duppatta - M,line_item,20813
34196,Shipping Charges,shipping,20813
34197,thp150,coupon,20813
34212,Black cotton dress 3 - L,line_item,20816
34213,Lilac cotton dress 3 - L,line_item,20816
34214,Shipping Charges,shipping,20816
34215,Pastel multicoloured lehenga and blouse - S,line_item,20817
34216,Shipping Charges,shipping,20817
34257,Grey 3 tier organza dress - 2XL,line_item,20837
34258,Shipping Charges,shipping,20837
34259,Pink georgette dress - XL,line_item,20838
34260,Shipping Charges,shipping,20838
34263,Black cotton dress 2 - 2XL,line_item,20841
34264,White georgette dress - 2XL,line_item,20841
34265,Grey high low georgette dress - 2XL,line_item,20841
34266,Shipping Charges,shipping,20841
34273,Cream glace cotton lehenga with blouse - S,line_item,20848
34274,Yellow cotton lehenga and blouse - S,line_item,20848
34275,Blue ikkat 1 tier cotton dress - S,line_item,20848
34276,Shipping Charges,shipping,20848
34277,thp250,coupon,20848
34278,cart discount,coupon,20848
34282,Violet chikankaari georgette lehenga with blouse with mirror work net duppatta - XS,line_item,20863
34283,Shipping Charges,shipping,20863
34284,thpflash,coupon,20863
34285,Violet kalamkari cotton dress - XL,line_item,20864
34286,Shipping Charges,shipping,20864
34287,thpflash,coupon,20864
34292,Black cotton dress 3 - XS,line_item,20862
34293,Shipping Charges,shipping,20862
34294,thpflash,coupon,20862
34295,Black cotton dress 3 - S,line_item,20868
34296,Black 3 tier ikkat cotton dress - S,line_item,20868
34297,Sea green hakoba cotton dress - S,line_item,20868
34298,Shipping Charges,shipping,20868
34299,thp250,coupon,20868
34300,Green georgette lehenga and blouse - M,line_item,20872
34301,Shipping Charges,shipping,20872
34306,Pink chikankaari kurti - S,line_item,20877
34307,Shipping Charges,shipping,20877
34308,thpflash,coupon,20877
34309,Blue chikankaari kurti - M,line_item,20878
34310,Yellow 2 tier cotton dress - M,line_item,20878
34311,Red ikkat lehenga and blouse - M,line_item,20878
34312,Shipping Charges,shipping,20878
34313,thp250,coupon,20878
34314,thpflash,coupon,20878
34315,Blue 1 tier georgette dress - XL,line_item,20880
34316,Shipping Charges,shipping,20880
34317,thpflash,coupon,20880
34318,Blue 3 tier organza dress - L,line_item,20881
34319,Shipping Charges,shipping,20881
34320,thpflash,coupon,20881
34324,Dark pink chanderi suit 3 - S,line_item,20886
34325,Black chanderi suit - S,line_item,20886
34326,Shipping Charges,shipping,20886
34327,thp250,coupon,20886
34330,Red 3 tier georgette dress - M,line_item,20889
34331,Shipping Charges,shipping,20889
34332,Grey ikkat peplum top - XS,line_item,20888
34333,Shipping Charges,shipping,20888
34334,Blue glace cotton dress - L,line_item,20890
34335,Shipping Charges,shipping,20890
34336,Lavender georgette dress - XL,line_item,20891
34337,Blue 1 tier georgette dress - XL,line_item,20891
34338,Pista green georgette dress - XL,line_item,20891
34339,Light blue 1 tier georgette dress - XL,line_item,20891
34340,Pink shibori organza mirror work dress - XL,line_item,20891
34341,Yellow 3tier cotton dress - XL,line_item,20891
34342,Blue and white floral 3 tier cotton dress - XL,line_item,20891
34343,Blue 1 tier georgette dress - XL,line_item,20891
34344,Shipping Charges,shipping,20891
34345,thp250,coupon,20891
34346,Green high low georgette dress - XL,line_item,20893
34347,Neon pink georgette dress - XL,line_item,20893
34348,Pista green georgette dress - XL,line_item,20893
34349,Red 3 tier georgette dress - XL,line_item,20893
34350,White multicoloured georgette dress - XL,line_item,20893
34351,Shipping Charges,shipping,20893
34352,thp250,coupon,20893
34353,Black 3 tier georgette dress - 2XL,line_item,20894
34354,Shipping Charges,shipping,20894
34363,Red chikankaari lehenga and blouse - S,line_item,20897
34364,Shipping Charges,shipping,20897
34365,Lavender organza dress - M,line_item,20898
34366,Shipping Charges,shipping,20898
34369,Red georgette kurti and gharara with dupatta,line_item,20900
34370,Peacock blue organza dress - L,line_item,20900
34371,Shipping Charges,shipping,20900
34372,thp250,coupon,20900
34380,Violet georgette dress - L,line_item,20902
34381,Shipping Charges,shipping,20902
34399,Blue satin dress - XXS,line_item,20905
34400,Blue georgette dress - XXS,line_item,20905
34401,Purple georgette 3 tier lehenga and blouse - S,line_item,20905
34402,Cream glace cotton lehenga with blouse - S,line_item,20905
34403,Shipping Charges,shipping,20905
34404,thp250,coupon,20905
34413,Blue asymmetrical ikkat coord set - M,line_item,20907
34414,Shipping Charges,shipping,20907
34415,Purple 3 tier georgette dress - M,line_item,20909
34416,Pink georgette dress - M,line_item,20909
34417,Shipping Charges,shipping,20909
34418,thp150,coupon,20909
34419,Violet kalamkari cotton dress - M,line_item,20910
34420,Shipping Charges,shipping,20910
34421,Yellow georgette dress - XS,line_item,20965
34422,Shipping Charges,shipping,20965
34429,Blue cotton coord set - XS,line_item,20969
34430,Shipping Charges,shipping,20969
34433,Dark multicoloured 3 tier chinnon lehenga and blouse - M,line_item,20971
34434,Pastel multicoloured lehenga and blouse - S,line_item,20971
34435,Shipping Charges,shipping,20971
34436,thp150,coupon,20971
34437,Blue georgette lehenga and blouse - S,line_item,20972
34438,Orange tie and dye lehenga and blouse - S,line_item,20972
34439,Gold brocade dress - S,line_item,20972
34440,Shipping Charges,shipping,20972
34445,Peach georgette mirror 3 tier lehenga and blouse with duppatta - M,line_item,20975
34446,Blue 1 tier hakoba dress - M,line_item,20975
34447,Shipping Charges,shipping,20975
34448,thp250,coupon,20975
34453,White multicoloured georgette dress - XL,line_item,20977
34454,Shipping Charges,shipping,20977
34455,Violet georgette dress - S,line_item,20978
34456,Shipping Charges,shipping,20978
34457,Black georgette lehenga and blouse with dupatta,line_item,20979
34458,Shipping Charges,shipping,20979
34459,Pink organza 3 tier lehenga and blouse - M,line_item,20980
34460,Gold brocade dress - M,line_item,20980
34461,Cream glace cotton lehenga with blouse - M,line_item,20980
34462,Red georgette kurti and gharara with dupatta,line_item,20980
34463,Shipping Charges,shipping,20980
34464,thp250,coupon,20980
34465,cart discount,coupon,20980
34466,Pink 3tier cotton dress - XL,line_item,20981
34467,Lavender georgette dress - XL,line_item,20981
34468,Shipping Charges,shipping,20981
34469,thp150,coupon,20981
34479,Pink organza lehenga and blouse with duppatta - 3XL,line_item,20986
34480,Shipping Charges,shipping,20986
34481,Indigo cotton dress - M,line_item,20987
34482,Red cotton shirt - M,line_item,20987
34483,Shipping Charges,shipping,20987
34486,Green chanderi mirror work lehenga and blouse - 2XL,line_item,20989
34487,Shipping Charges,shipping,20989
34499,Violet georgette coord set - L,line_item,20993
34500,Shipping Charges,shipping,20993
34501,Pink organza lehenga and blouse with duppatta - M,line_item,20994
34502,Shipping Charges,shipping,20994
34505,Red 3 tier georgette dress,line_item,20997
34506,Shipping Charges,shipping,20997
34507,Grey chikankaari kurti - M,line_item,20999
34508,Blue asymmetrical ikkat coord set - M,line_item,20999
34509,Shipping Charges,shipping,20999
34510,thp150,coupon,20999
34511,Blue cotton coord set - 3XL,line_item,21000
34512,Red cotton shirt - 2XL,line_item,21000
34513,Black  3 tier georgette coat - 3XL,line_item,21000
34514,Blue 1 tier georgette dress - 5XL,line_item,21000
34515,Shipping Charges,shipping,21000
34516,thp250,coupon,21000
34517,Purple georgette 3 tier lehenga and blouse - L,line_item,21001
34518,Shipping Charges,shipping,21001
34519,Violet kalamkari cotton dress - 2XL,line_item,21002
34520,Peach chanderi cotton mirror work dress with dupatta - 2XL,line_item,21002
34521,Shipping Charges,shipping,21002
34522,thp150,coupon,21002
34531,Yellow tie and dye 3tier cotton dress - XL,line_item,21006
34532,Shipping Charges,shipping,21006
34533,Red 3 tier georgette coat - 5XL,line_item,21008
34534,Yellow cotton shirt - 5XL,line_item,21008
34535,Shipping Charges,shipping,21008
34536,Wine 4 tier georgette coat - L,line_item,21009
34537,Shipping Charges,shipping,21009
34542,Blue and white cotton dress - M,line_item,21012
34543,Shipping Charges,shipping,21012
34548,Black cotton dress 3 - S,line_item,21013
34549,Shipping Charges,shipping,21013
34550,Green organza 3 tier lehenga and blouse with dupatta - 2XL,line_item,21014
34551,Shipping Charges,shipping,21014
34552,Dark multicoloured 3 tier chinnon lehenga and blouse - L,line_item,21015
34553,Pink 3 tier organza dress 2 - 10-12 yrs,line_item,21015
34554,Pink 3 tier organza dress 2 - XL,line_item,21015
34555,Violet georgette dress - L,line_item,21015
34556,Violet georgette coord set - L,line_item,21015
34557,Black asymmetrical cotton co-ord set - L,line_item,21015
34558,Black  3 tier georgette coat - L,line_item,21015
34559,Yellow 4 tier georgette coat - L,line_item,21015
34560,Pink patchwork finish glace cotton 3 tier lehenga with blouse - XL,line_item,21015
34561,Black chikankaari lehenga and blouse - L,line_item,21015
34562,Cream glace cotton lehenga with blouse - XL,line_item,21015
34563,Black 3 tier georgette dress - L,line_item,21015
34564,Blue ajrak  print 2 tier cotton dress - L,line_item,21015
34565,Cyan 3tier cotton dress - XL,line_item,21015
34566,Lime green floral 1tier cotton dress - L,line_item,21015
34567,Shipping Charges,shipping,21015
34568,thp250,coupon,21015
34569,Lavender georgette dress - M,line_item,21016
34570,Shipping Charges,shipping,21016
34571,el9sdl4edz,coupon,21016
34572,Wine 4 tier georgette coat - S,line_item,21017
34573,Shipping Charges,shipping,21017
34574,Violet georgette dress - S,line_item,21018
34575,Shipping Charges,shipping,21018
34578,Blue 3 tier hakoba dress - S,line_item,21020
34579,Purple 1 tier hakoba dress - S,line_item,21020
34580,Shipping Charges,shipping,21020
34581,Black cotton dress 3 - S,line_item,21021
34582,Blue shibori organza mirror work suit - S,line_item,21021
34583,Shipping Charges,shipping,21021
34584,thp150,coupon,21021
34585,cart discount,coupon,21021
34586,Dark multicoloured 3 tier chinnon lehenga and blouse - M,line_item,21022
34587,Blue organza lehenga with blouse - M,line_item,21022
34588,Shipping Charges,shipping,21022
34589,thp150,coupon,21022
34590,cart discount,coupon,21022
34603,Green high low georgette dress - L,line_item,21029
34604,Shipping Charges,shipping,21029
34609,Black cotton dress 3 - L,line_item,21031
34610,Shipping Charges,shipping,21031
34617,Pink shibori organza mirror work dress - S,line_item,21033
34618,Violet georgette dress - XS,line_item,21033
34619,Shipping Charges,shipping,21033
34620,Pastel blue georgette dress - L,line_item,21034
34621,Lilac cotton dress 3 - L,line_item,21034
34622,Violet georgette dress - L,line_item,21034
34623,Red hakoba dress - L,line_item,21034
34624,Black asymmetrical cotton co-ord set - L,line_item,21034
34625,Shipping Charges,shipping,21034
34626,thp250,coupon,21034
34627,Purple 3 tier organza dress - L,line_item,21035
34628,Shipping Charges,shipping,21035
34629,Black cotton dress 3 - M,line_item,21037
34630,Shipping Charges,shipping,21037
34631,Pastel multicoloured lehenga and blouse - XS,line_item,21039
34632,Shipping Charges,shipping,21039
34633,Pink georgette dress - M,line_item,21040
34634,Shipping Charges,shipping,21040
34638,Black cotton dress 3 - M,line_item,21041
34639,Wine organza skirt - S,line_item,21041
34640,Shipping Charges,shipping,21041
34645,Blue ikkat 1 tier cotton dress - S,line_item,21042
34646,Shipping Charges,shipping,21042
34649,Violet georgette dress - 2XL,line_item,21043
34650,Shipping Charges,shipping,21043
34651,Cream glace cotton lehenga with blouse - XXS,line_item,21044
34652,Shipping Charges,shipping,21044
34655,Black cotton dress 3 - M,line_item,21048
34656,Mauve organza dress - M,line_item,21048
34657,Shipping Charges,shipping,21048
34658,thp150,coupon,21048
34659,cart discount,coupon,21048
34660,Black cotton dress 3 - L,line_item,21049
34661,Shipping Charges,shipping,21049
34662,Blue 3 tier hakoba dress - S,line_item,21050
34663,Shipping Charges,shipping,21050
34666,Royal blue georgette dress - XL,line_item,21052
34667,Shipping Charges,shipping,21052
34672,Violet georgette dress - XL,line_item,21051
34673,Shipping Charges,shipping,21051
34674,Grey organza dress with dupatta - 7XL,line_item,21053
34675,Shipping Charges,shipping,21053
34679,Green 3 tier georgette dress - S,line_item,21056
34680,Shipping Charges,shipping,21056
34681,Violet georgette dress - XL,line_item,21055
34682,Green 3 tier georgette dress - XL,line_item,21055
34683,Shipping Charges,shipping,21055
34684,Pink georgette dress - L,line_item,21057
34685,Violet georgette dress - L,line_item,21057
34686,Shipping Charges,shipping,21057
34689,Blue asymmetrical ikkat coord set - M,line_item,21060
34690,Shipping Charges,shipping,21060
34699,Blue 3 tier hakoba dress - L,line_item,21063
34700,Pink 3tier cotton dress - L,line_item,21063
34701,Shipping Charges,shipping,21063
34716,Black cotton dress 3 - M,line_item,21065
34717,Violet kalamkari cotton dress - M,line_item,21065
34718,Blue and white floral 3 tier cotton dress - M,line_item,21065
34719,Purple 3 tier georgette dress - M,line_item,21065
34720,Shipping Charges,shipping,21065
34721,thp250,coupon,21065
34729,Violet georgette dress - 3XL,line_item,21070
34730,Shipping Charges,shipping,21070
34733,Blue ikkat 1 tier cotton dress - 2XL,line_item,21073
34734,Shipping Charges,shipping,21073
34735,Black cotton dress 3 - M,line_item,21074
34736,Black asymmetrical cotton dress - M,line_item,21074
34737,Grey high low georgette dress - M,line_item,21074
34738,Shipping Charges,shipping,21074
34739,thp250,coupon,21074
34742,Violet georgette dress - 2XL,line_item,21075
34743,Shipping Charges,shipping,21075
34756,Pink patchwork finish glace cotton 3 tier lehenga with blouse - S,line_item,21080
34757,Shipping Charges,shipping,21080
34760,Gold brocade dress - XL,line_item,21082
34761,Blue 3 tier hakoba dress - XL,line_item,21082
34762,Shipping Charges,shipping,21082
34763,thp150,coupon,21082
34764,Black cotton dress 3 - M,line_item,21083
34765,Violet georgette dress - M,line_item,21083
34766,Shipping Charges,shipping,21083
34767,thp150,coupon,21083
34770,Red and blue brocade lehenga with blouse - 2XL,line_item,21087
34771,Shipping Charges,shipping,21087
34782,Pink cotton dress - XL,line_item,21090
34783,Shipping Charges,shipping,21090
34786,Grey organza dress with dupatta - XS,line_item,21092
34787,Shipping Charges,shipping,21092
34792,Blue 3 tier georgette coat - 3XL,line_item,21095
34793,Shipping Charges,shipping,21095
34796,Pista green georgette dress - M,line_item,21097
34797,Shipping Charges,shipping,21097
34798,Violet chikankaari georgette lehenga with blouse with mirror work net duppatta - 4XL,line_item,21098
34799,Shipping Charges,shipping,21098
34804,Pink 3 tier georgette mirror work dress - 4XL,line_item,21101
34805,Shipping Charges,shipping,21101
34806,Indigo coat - 2XL,line_item,21102
34807,Light blue 1 tier georgette dress - 2XL,line_item,21102
34808,Shipping Charges,shipping,21102
34809,Rust kalamkari cotton dress - XL,line_item,21104
34810,Shipping Charges,shipping,21104
34811,Blue asymmetrical ikkat coord set - M,line_item,21105
34812,Shipping Charges,shipping,21105
34813,Lavender georgette dress - S,line_item,21106
34814,Shipping Charges,shipping,21106
34815,Black and pink mirror work georgette lehenga and blouse with can-can skirt - M,line_item,21108
34816,Shipping Charges,shipping,21108
34817,Violet georgette dress - XL,line_item,21109
34818,Blue 3 tier hakoba dress - L,line_item,21109
34819,Green georgette lehenga and blouse with mirror work net duppatta - L,line_item,21109
34820,Shipping Charges,shipping,21109
34821,Pastel multicoloured lehenga and blouse - M,line_item,21111
34822,Shipping Charges,shipping,21111
34823,Pink floral cotton dress - 3XL,line_item,21112
34824,Shipping Charges,shipping,21112
34827,Black asymmetrical cotton dress - S,line_item,21114
34828,Pink georgette dress - S,line_item,21114
34829,Shipping Charges,shipping,21114
34830,thp150,coupon,21114
34831,cart discount,coupon,21114
34832,Red 3 tier georgette dress,line_item,21115
34833,Indigo cotton co-ord set - M,line_item,21115
34834,Shipping Charges,shipping,21115
34837,Maroon georgette dress - XS,line_item,21116
34838,Shipping Charges,shipping,21116
